CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason
9866-QEVEE;1;United States;California;Modesto;95356;37.716186, -121.025836;37,716186;-121,025836;Male;No;No;No;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);94,6;1685,695;Yes;1;98;4857;Competitor offered higher download speeds
9897-KXHCM;1;United States;California;Modesto;95357;37.670526, -120.877572;37,670526;-120,877572;Female;No;Yes;No;3;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;88,33;275,055;Yes;1;72;3212;Competitor offered higher download speeds
7979-CORPM;1;United States;California;Oakdale;95361;37.785033, -120.776141;37,785033;-120,776141;Male;No;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);99,605;2510,805;Yes;1;67;5927;Don't know
1618-CFHME;1;United States;California;Riverbank;95367;37.734971, -120.954271;37,734971;-120,954271;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;83,49;157,685;Yes;1;86;2101;Don't know
3165-HDOEW;1;United States;California;Salida;95368;37.713152, -121.08739;37,713152;-121,08739;Male;No;Yes;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,435;50,435;Yes;1;73;3706;Don't know
6581-NQCBA;1;United States;California;Snelling;95369;37.521708, -120.426843;37,521708;-120,426843;Female;No;Yes;No;16;No;No phone service;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;54,945;891,22;Yes;1;78;4840;Don't know
1689-MRZQR;1;United States;California;Turlock;95382;37.529656, -120.854357;37,529656;-120,854357;Male;No;Yes;No;34;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;86,13;2820,73;Yes;1;77;2777;Don't know
5835-BEQEU;1;United States;California;Westley;95387;37.546007, -121.28257;37,546007;-121,28257;Male;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;84,645;251,24;Yes;1;92;4428;Don't know
5565-FILXA;1;United States;California;Yosemite National Park;95389;37.704267, -119.607001;37,704267;-119,607001;Female;Yes;No;No;16;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,765;1682,12;Yes;1;96;5913;Don't know
5552-ZNFSJ;1;United States;California;Santa Rosa;95407;38.394091, -122.739814;38,394091;-122,739814;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;49,83;49,83;Yes;1;66;4568;Don't know
2223-KAGMX;1;United States;California;Santa Rosa;95409;38.468893, -122.580539;38,468893;-122,580539;Female;No;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);21,34;318,23;Yes;1;87;5379;Don't know
7321-PKUYW;1;United States;California;Branscomb;95417;39.710591, -123.682799;39,710591;-123,682799;Female;No;No;No;11;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;99,165;1086,745;Yes;1;66;5250;Competitor offered higher download speeds
2833-SLKDQ;1;United States;California;Caspar;95420;39.361283, -123.784599;39,361283;-123,784599;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;49,555;49,555;Yes;1;98;4094;Network reliability
7595-EUIVN;1;United States;California;Clearlake;95422;38.965804, -122.631779;38,965804;-122,631779;Female;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;83,38;83,38;Yes;1;70;3940;Network reliability
2026-TGDHM;1;United States;California;Cloverdale;95425;38.801936, -122.938935;38,801936;-122,938935;Female;No;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;87,23;575,465;Yes;1;69;3830;Network reliability
4030-VPZBD;1;United States;California;Comptche;95427;39.239818, -123.565432;39,239818;-123,565432;Female;No;No;No;2;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;33,99;64,955;Yes;1;98;2860;Network reliability
4187-CINZD;1;United States;California;Eldridge;95431;38.348884, -122.51699;38,348884;-122,51699;Female;Yes;No;No;46;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Credit card (automatic);104,775;4866,62;Yes;1;90;3180;Network reliability
6818-WOBHJ;1;United States;California;Fulton;95439;38.493888, -122.777141;38,493888;-122,777141;Female;Yes;Yes;No;68;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);98,56;6740,36;Yes;1;69;5651;Network reliability
2408-TZMJL;1;United States;California;Gualala;95445;38.848082, -123.50608;38,848082;-123,50608;Male;No;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;121,165;7092,855;Yes;1;97;4601;Network reliability
9134-CEQMF;1;United States;California;Nice;95464;39.12334, -122.838198;39,12334;-122,838198;Male;Yes;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,45;744,37;Yes;1;89;3077;Network reliability
7993-PYKOF;1;United States;California;Rio Nido;95471;38.522328, -122.97932;38,522328;-122,97932;Male;No;Yes;No;8;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;82,5;696,245;Yes;1;80;2587;Network reliability
5027-XWQHA;1;United States;California;Ukiah;95482;39.134075, -123.23422;39,134075;-123,23422;Male;No;No;No;6;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;49,225;298,045;Yes;1;78;2087;Network reliability
4566-QVRRW;1;United States;California;Witter Springs;95493;39.222323, -122.985488;39,222323;-122,985488;Female;No;Yes;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;48,455;532,07;Yes;1;84;3200;Network reliability
8519-IMDHU;1;United States;California;Alderpoint;95511;40.166028, -123.584144;40,166028;-123,584144;Male;Yes;Yes;No;15;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);94,16;1480,105;Yes;1;83;4981;Network reliability
0201-OAMXR;1;United States;California;Mckinleyville;95519;40.965011, -124.015255;40,965011;-124,015255;Female;No;No;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);127,105;8940,36;Yes;1;87;4838;Network reliability
3372-KWFBM;1;United States;California;Bayside;95524;40.825486, -124.049485;40,825486;-124,049485;Male;Yes;No;No;16;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;95,26;1409,1;Yes;1;81;2508;Network reliability
7831-QGOXH;1;United States;California;Blue Lake;95525;40.94338, -123.831799;40,94338;-123,831799;Female;No;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;93,72;1709,29;Yes;1;77;3326;Don't know
6393-WRYZE;1;United States;California;Bridgeville;95526;40.372532, -123.525626;40,372532;-123,525626;Female;No;Yes;No;34;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;107,415;3528,305;Yes;1;87;3979;Don't know
6599-RCLCJ;1;United States;California;Crescent City;95531;41.701223, -124.003393;41,701223;-124,003393;Male;No;Yes;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;120,505;5637,005;Yes;1;90;5863;Don't know
9831-BPFRI;1;United States;California;Ferndale;95536;40.4785, -124.301372;40,4785;-124,301372;Female;No;Yes;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Electronic check;98,505;3821,895;Yes;1;65;3849;Poor expertise of online support
1725-MIMXW;1;United States;California;Honeydew;95545;40.342928, -124.063329;40,342928;-124,063329;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,395;21,395;Yes;1;78;5687;Poor expertise of phone support
0031-PVLZI;1;United States;California;Korbel;95550;40.7666, -123.80458;40,7666;-123,80458;Female;No;Yes;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;22,385;83,985;Yes;1;81;4133;Competitor had better devices
7206-GZCDC;1;United States;California;Loleta;95551;40.665952, -124.240051;40,665952;-124,240051;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76,175;76,175;Yes;1;75;4371;Competitor offered higher download speeds
4791-QRGMF;1;United States;California;Miranda;95553;40.210895, -123.86;40,210895;-123,86;Male;No;Yes;No;59;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);109,45;6557,21;Yes;1;76;6098;Competitor offered more data
1768-ZAIFU;1;United States;California;Rio Dell;95562;40.485849, -124.163234;40,485849;-124,163234;Female;Yes;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;27,72;27,72;Yes;1;67;5688;Competitor made better offer
4671-LXRDQ;1;United States;California;Salyer;95563;40.89866, -123.539754;40,89866;-123,539754;Male;No;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;49,5;106,095;Yes;1;93;5704;Competitor had better devices
1934-SJVJK;1;United States;California;Smith River;95567;41.950683, -124.097094;41,950683;-124,097094;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;22,165;22,165;Yes;1;70;4103;Competitor had better devices
3838-OZURD;1;United States;California;Somes Bar;95568;41.444606, -123.471895;41,444606;-123,471895;Male;No;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);115,5;7846,575;Yes;1;96;5723;Competitor offered higher download speeds
9269-CQOOL;1;United States;California;Trinidad;95570;41.162295, -124.027381;41,162295;-124,027381;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);60,17;186,395;Yes;1;66;3335;Competitor offered higher download speeds
2845-HSJCY;1;United States;California;Whitethorn;95589;40.053159, -123.995867;40,053159;-123,995867;Female;No;Yes;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;95,975;1384,46;Yes;1;78;4786;Competitor offered higher download speeds
1184-PJVDB;1;United States;California;Amador City;95601;38.431407, -120.8421;38,431407;-120,8421;Male;No;Yes;No;10;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;87,945;942,92;Yes;1;68;5640;Competitor offered more data
9415-DPEWS;1;United States;California;Carmichael;95608;38.626128, -121.328011;38,626128;-121,328011;Female;No;No;No;18;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;97,185;1803,23;Yes;1;96;5727;Competitor offered more data
7943-RQCHR;1;United States;California;Davis;95616;38.508735, -121.678813;38,508735;-121,678813;Female;No;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,225;978,89;Yes;1;83;2893;Competitor offered more data
3793-MMFUH;1;United States;California;Davis;95618;38.544002, -121.685559;38,544002;-121,685559;Female;Yes;No;No;13;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,555;1419;Yes;1;97;2230;Competitor made better offer
3249-ZPQRG;1;United States;California;Diamond Springs;95619;38.683605, -120.811852;38,683605;-120,811852;Male;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;86,295;363,055;Yes;1;67;5048;Competitor made better offer
2568-BRGYX;1;United States;California;Dixon;95620;38.392821, -121.799917;38,392821;-121,799917;Male;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;77,22;261,745;Yes;1;92;5094;Competitor had better devices
7721-JXEAW;1;United States;California;Elk Grove;95624;38.434138, -121.30587;38,434138;-121,30587;Male;No;Yes;No;59;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);45,155;2697,97;Yes;1;70;4324;Competitor offered higher download speeds
7249-WBIYX;1;United States;California;Elmira;95625;38.349195, -121.902943;38,349195;-121,902943;Male;No;Yes;No;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;94,16;895,235;Yes;1;70;5146;Competitor offered more data
6567-HOOPW;1;United States;California;Folsom;95630;38.672638, -121.147403;38,672638;-121,147403;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;87,12;87,12;Yes;1;76;4363;Competitor made better offer
3164-AALRN;1;United States;California;Greenwood;95635;38.921333, -120.897718;38,921333;-120,897718;Male;No;No;No;5;Yes;No;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;77;382,14;Yes;1;77;2673;Competitor had better devices
3334-CTHOL;1;United States;California;Jackson;95642;38.336216, -120.76901;38,336216;-120,76901;Female;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);54,945;54,945;Yes;1;71;2041;Competitor had better devices
4704-ERYFC;1;United States;California;Knights Landing;95645;38.875508, -121.765866;38,875508;-121,765866;Female;No;Yes;No;22;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;76,175;1709,4;Yes;1;85;2159;Competitor offered higher download speeds
8621-MNIHH;1;United States;California;Madison;95653;38.674276, -121.961866;38,674276;-121,961866;Female;Yes;Yes;No;34;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;103,675;3539,305;Yes;1;88;3369;Competitor offered higher download speeds
0471-LVHGK;1;United States;California;Orangevale;95662;38.689174, -121.218435;38,689174;-121,218435;Male;No;Yes;No;41;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;80,3;3301,32;Yes;1;86;2041;Competitor offered higher download speeds
9518-RWHZL;1;United States;California;Penryn;95663;38.859093, -121.182872;38,859093;-121,182872;Female;No;No;No;64;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);110,055;6879,62;Yes;1;69;5452;Competitor offered more data
5419-CONWX;1;United States;California;Pleasant Grove;95668;38.833554, -121.498102;38,833554;-121,498102;Female;Yes;No;No;4;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);109,78;487,135;Yes;1;89;2268;Competitor offered more data
6240-EURKS;1;United States;California;Plymouth;95669;38.489273, -120.891614;38,489273;-120,891614;Female;No;No;No;18;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;38,5;608,3;Yes;1;76;2649;Competitor offered more data
6960-HVYXR;1;United States;California;Rio Linda;95673;38.688764, -121.457596;38,688764;-121,457596;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;83,6;83,6;Yes;1;72;2567;Competitor made better offer
7024-OHCCK;1;United States;California;Sheridan;95681;38.984756, -121.345074;38,984756;-121,345074;Female;Yes;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,235;187,935;Yes;1;72;4193;Don't know
7861-UVUFT;1;United States;California;Sloughhouse;95683;38.470423, -121.114897;38,470423;-121,114897;Female;No;Yes;No;15;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;92,73;1439,24;Yes;1;86;4003;Competitor had better devices
5357-TZHPP;1;United States;California;Wheatland;95692;39.043387, -121.409837;39,043387;-121,409837;Male;Yes;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);92,84;805,75;Yes;1;83;5745;Competitor offered higher download speeds
0680-DFNNY;1;United States;California;Winters;95694;38.578604, -122.024579;38,578604;-122,024579;Male;No;Yes;No;15;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;111,21;1654,455;Yes;1;97;2055;Competitor offered more data
7767-UXAGJ;1;United States;California;Colfax;95713;39.084645, -120.894014;39,084645;-120,894014;Male;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;55,495;55,495;Yes;1;68;2928;Competitor made better offer
1571-SAVHK;1;United States;California;Meadow Vista;95722;39.003358, -121.022539;39,003358;-121,022539;Male;No;No;No;12;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;109,945;1246,025;Yes;1;80;5598;Competitor had better devices
9546-CQJSU;1;United States;California;Soda Springs;95728;39.279068, -120.414275;39,279068;-120,414275;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;100,54;212,96;Yes;1;80;5100;Competitor had better devices
0506-LVNGN;1;United States;California;Rancho Cordova;95742;38.591134, -121.161585;38,591134;-121,161585;Female;Yes;No;No;5;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);83,105;384,615;Yes;1;97;4028;Competitor offered higher download speeds
2951-QOQTK;1;United States;California;Sacramento;95815;38.608405, -121.449942;38,608405;-121,449942;Male;No;No;No;4;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);88,88;365,695;Yes;1;72;5436;Competitor offered higher download speeds
3473-XIIIT;1;United States;California;Sacramento;95824;38.517295, -121.439819;38,517295;-121,439819;Female;No;Yes;No;16;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;110;1688,225;Yes;1;68;3794;Competitor offered higher download speeds
7893-IXHRQ;1;United States;California;Sacramento;95826;38.542532, -121.378826;38,542532;-121,378826;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;22,605;22,605;Yes;1;87;5636;Competitor offered more data
2952-QAYZF;1;United States;California;Sacramento;95828;38.486938, -121.395805;38,486938;-121,395805;Male;No;No;No;5;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;93,83;466,565;Yes;1;81;2264;Competitor offered more data
4763-PGDPO;1;United States;California;Sacramento;95831;38.494832, -121.529447;38,494832;-121,529447;Female;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;77,44;309,1;Yes;1;88;4494;Competitor offered more data
5394-SVGJV;1;United States;California;Sacramento;95838;38.646096, -121.442433;38,646096;-121,442433;Male;No;No;No;37;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);108,68;3823,105;Yes;1;82;3066;Competitor made better offer
9283-LZQOH;1;United States;California;Antelope;95843;38.715498, -121.363411;38,715498;-121,363411;Male;No;Yes;No;13;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);81,84;986,425;Yes;1;89;3687;Competitor made better offer
7079-QRCBC;1;United States;California;Sacramento;95864;38.585826, -121.376263;38,585826;-121,376263;Female;No;No;No;24;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;108,625;2648,03;Yes;1;85;4016;Competitor had better devices
5469-CTCWN;1;United States;California;Arbuckle;95912;38.982373, -122.047751;38,982373;-122,047751;Male;No;Yes;No;61;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;116,6;7202,47;Yes;1;92;4334;Competitor offered higher download speeds
9851-QXEEQ;1;United States;California;Bangor;95914;39.396585, -121.38029;39,396585;-121,38029;Male;No;No;No;41;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;115,17;4781,04;Yes;1;84;3316;Competitor offered more data
9809-IMGCQ;1;United States;California;Canyon Dam;95923;40.171312, -121.120605;40,171312;-121,120605;Male;Yes;No;No;22;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;106,37;2291,245;Yes;1;93;4458;Competitor made better offer
